,isotime,rain_tip
0,2019-05-17T19:55:27.548635,1
0,2019-05-17T20:02:18.972026,1
0,2019-05-17T20:04:05.419658,1
0,2019-05-17T20:05:26.425542,1
0,2019-05-17T21:06:23.045821,1
0,2019-05-17T21:11:04.297480,1
0,2019-05-17T21:14:34.470473,1
0,2019-05-17T21:30:33.830444,1
0,2019-05-17T22:07:29.022300,1
0,2019-05-17T22:08:54.926754,1
0,2019-05-17T22:10:48.986790,1
0,2019-05-17T22:37:10.895074,1
0,2019-05-17T22:40:16.362499,1
0,2019-05-17T22:58:52.760458,1
0,2019-05-18T00:18:03.059388,1
0,2019-05-18T01:04:37.924751,1
0,2019-05-18T01:07:56.667651,1
0,2019-05-18T01:18:36.874370,1
0,2019-05-18T05:20:06.422871,1
0,2019-05-18T05:20:16.868612,1
0,2019-05-18T05:20:18.741015,1
0,2019-05-18T05:20:22.556714,1
0,2019-05-18T05:20:22.857178,1
0,2019-05-18T05:20:23.157443,1
0,2019-05-18T05:20:23.468545,1
0,2019-05-18T05:20:23.769169,1
0,2019-05-18T05:20:24.068845,1
0,2019-05-18T05:20:24.369862,1
0,2019-05-18T05:20:24.670398,1
0,2019-05-18T05:20:24.984150,1
0,2019-05-18T05:20:25.285275,1
0,2019-05-18T05:20:25.608501,1
0,2019-05-18T05:20:25.960763,1
0,2019-05-18T05:20:26.266008,1
0,2019-05-18T05:20:26.566341,1
0,2019-05-18T15:40:07.421790,1
0,2019-05-18T21:45:26.165800,1
0,2019-05-18T21:47:39.153904,1
0,2019-05-18T21:50:30.013186,1
0,2019-05-18T21:50:30.379342,1
0,2019-05-18T21:50:31.200637,1
0,2019-05-18T21:50:32.326932,1
0,2019-05-18T21:50:32.712308,1
0,2019-05-18T21:50:33.103879,1
0,2019-05-18T21:50:34.870045,1
0,2019-05-18T21:50:35.956080,1
0,2019-05-20T19:39:47.441856,1
0,2019-05-22T19:45:04.527250,1
0,2019-05-22T19:45:15.862130,1
0,2019-05-22T19:45:34.908742,1
0,2019-05-23T22:37:35.148089,1
0,2019-05-23T22:37:36.901238,1
0,2019-05-23T22:37:37.207024,1
0,2019-05-23T22:37:37.766535,1
0,2019-05-23T22:37:48.367914,1
0,2019-05-23T22:39:24.895527,1
0,2019-05-23T22:43:13.120849,1
0,2019-05-23T22:43:52.317258,1
0,2019-05-23T22:43:52.713427,1
0,2019-05-23T22:43:56.302628,1
0,2019-05-23T22:44:01.458535,1
0,2019-05-23T22:53:43.134431,1
0,2019-05-23T23:00:08.904313,1
0,2019-05-24T01:24:01.427134,1
0,2019-05-28T23:00:42.111765,1
0,2019-05-28T23:04:23.710494,1
0,2019-05-28T23:04:45.040920,1
0,2019-05-28T23:10:48.262328,1
0,2019-05-28T23:10:52.058812,1
0,2019-05-29T17:45:16.286230,1
0,2019-05-29T17:45:16.657737,1
0,2019-05-29T17:45:17.061767,1
0,2019-05-29T17:59:22.983854,1
0,2019-05-29T22:18:04.783984,1
0,2019-05-29T22:24:21.289473,1
0,2019-05-29T22:53:17.640970,1
0,2019-05-29T23:13:42.669832,1
0,2019-05-30T01:26:19.069479,1
0,2019-05-30T01:35:35.599914,1
0,2019-05-31T08:08:55.074298,1
0,2019-05-31T16:43:40.288018,1
0,2019-05-31T17:50:32.661770,1
0,2019-05-31T18:58:48.901581,1
0,2019-05-31T19:32:33.990555,1
0,2019-05-31T19:50:36.605215,1
0,2019-05-31T19:56:14.835866,1
0,2019-05-31T20:04:34.443390,1
0,2019-05-31T20:14:23.877623,1
0,2019-05-31T20:23:55.962019,1
0,2019-05-31T21:05:46.795440,1
0,2019-05-31T21:19:40.822937,1
0,2019-05-31T21:26:21.653116,1
0,2019-05-31T21:48:29.877924,1
0,2019-05-31T21:50:45.575534,1
0,2019-05-31T21:53:25.876180,1
0,2019-05-31T22:07:31.162704,1
0,2019-05-31T22:13:28.264046,1
0,2019-06-01T01:08:20.525434,1
0,2019-06-01T01:12:25.164684,1
0,2019-06-01T01:25:06.248527,1
0,2019-06-01T01:32:07.346617,1
0,2019-06-01T01:37:11.966141,1
0,2019-06-01T01:49:00.478107,1
0,2019-06-01T01:55:01.269126,1
0,2019-06-01T01:56:50.737262,1
0,2019-06-01T02:31:26.688322,1
0,2019-06-01T02:49:21.996300,1
0,2019-06-01T03:13:08.678766,1
0,2019-06-01T17:19:04.517830,1
0,2019-06-01T19:20:06.707593,1
0,2019-06-01T19:46:26.480015,1
0,2019-06-01T19:56:35.700249,1
0,2019-06-01T20:23:13.546260,1
0,2019-06-01T20:26:10.177975,1
0,2019-06-01T20:30:08.762533,1
0,2019-06-01T20:44:30.162798,1
0,2019-06-01T21:42:12.923561,1
0,2019-06-01T21:43:53.178353,1
0,2019-06-01T21:47:30.314275,1
0,2019-06-01T23:25:31.597627,1
0,2019-06-02T01:15:40.301112,1
0,2019-06-02T01:18:43.566517,1
0,2019-06-02T01:30:21.113536,1
0,2019-06-02T01:41:22.339910,1
0,2019-06-02T01:47:07.141320,1
0,2019-06-02T01:56:27.229052,1
0,2019-06-02T02:04:23.751154,1
0,2019-06-02T02:04:24.353703,1
0,2019-06-02T02:11:33.061153,1
0,2019-06-02T04:04:30.434016,1
0,2019-06-02T04:04:30.745089,1
0,2019-06-02T04:04:31.045461,1
0,2019-06-02T04:04:31.350343,1
0,2019-06-02T04:04:31.650628,1
0,2019-06-02T04:05:03.703527,1
0,2019-06-02T04:05:04.087302,1
0,2019-06-02T04:05:04.438312,1
0,2019-06-02T04:05:04.738836,1
0,2019-06-02T04:05:05.799801,1
0,2019-06-02T04:05:06.819269,1
0,2019-06-02T04:05:07.448258,1
0,2019-06-02T04:06:19.874647,1
0,2019-06-02T04:09:15.367250,1
0,2019-06-02T04:09:15.708632,1
0,2019-06-02T04:09:16.619522,1
0,2019-06-02T04:09:16.959610,1
0,2019-06-02T04:09:17.277457,1
0,2019-06-02T04:09:17.577681,1
0,2019-06-02T04:09:53.854705,1
0,2019-06-02T04:09:55.544228,1
0,2019-06-02T04:09:55.844637,1
0,2019-06-02T04:10:45.178747,1
0,2019-06-02T04:10:48.450891,1
0,2019-06-02T04:10:49.807002,1
0,2019-06-02T04:10:50.295441,1
0,2019-06-02T04:10:50.619488,1
0,2019-06-02T04:10:50.943706,1
0,2019-06-02T04:10:51.330203,1
0,2019-06-02T04:10:52.727811,1
0,2019-06-02T04:12:59.658987,1
0,2019-06-02T04:13:00.593199,1
0,2019-06-02T04:13:00.897592,1
0,2019-06-02T04:13:01.197738,1
0,2019-06-02T04:14:21.186257,1
0,2019-06-02T04:14:21.486546,1
0,2019-06-02T04:14:21.786693,1
0,2019-06-02T04:14:22.086578,1
0,2019-06-02T04:14:22.415677,1
0,2019-06-02T04:14:22.716913,1
0,2019-06-02T04:14:23.017207,1
0,2019-06-02T04:14:23.317291,1
0,2019-06-02T04:14:23.620544,1
0,2019-06-02T04:14:23.922227,1
0,2019-06-02T04:14:24.372947,1
0,2019-06-02T04:15:03.167025,1
0,2019-06-02T04:15:03.611867,1
0,2019-06-02T04:15:04.735993,1
0,2019-06-02T04:15:05.042516,1
0,2019-06-02T04:15:05.376486,1
0,2019-06-02T04:15:05.683278,1
0,2019-06-02T04:15:05.984885,1
0,2019-06-02T04:15:06.395328,1
0,2019-06-02T04:15:06.843214,1
0,2019-06-02T04:15:07.143869,1
0,2019-06-02T04:15:07.443889,1
0,2019-06-02T04:15:07.761155,1
0,2019-06-02T04:15:08.066607,1
0,2019-06-02T04:15:08.366630,1
0,2019-06-02T04:15:08.892245,1
0,2019-06-02T04:15:09.214539,1
0,2019-06-02T04:15:09.514733,1
0,2019-06-02T04:15:12.883885,1
0,2019-06-02T04:15:25.434034,1
0,2019-06-02T04:15:57.922942,1
0,2019-06-02T04:15:58.246935,1
0,2019-06-02T04:15:58.926181,1
0,2019-06-02T04:16:04.312883,1
0,2019-06-02T04:16:20.970163,1
0,2019-06-02T04:16:28.068320,1
0,2019-06-02T04:16:28.623269,1
0,2019-06-02T04:18:13.199561,1
0,2019-06-02T04:18:14.279187,1
0,2019-06-02T04:18:28.803994,1
0,2019-06-02T04:18:33.142911,1
0,2019-06-02T04:18:51.522820,1
0,2019-06-02T04:18:51.823621,1
0,2019-06-02T04:18:52.218406,1
0,2019-06-02T04:18:52.649081,1
0,2019-06-02T04:18:52.960205,1
0,2019-06-02T04:18:53.270493,1
0,2019-06-02T04:18:53.697205,1
0,2019-06-02T04:18:54.205528,1
0,2019-06-02T04:18:54.511909,1
0,2019-06-02T04:18:54.811930,1
0,2019-06-02T04:19:06.943082,1
0,2019-06-02T04:19:07.265473,1
0,2019-06-02T04:19:07.566397,1
0,2019-06-02T04:19:07.866666,1
0,2019-06-02T04:19:08.166634,1
0,2019-06-02T04:19:08.466799,1
0,2019-06-02T04:19:08.766755,1
0,2019-06-02T04:19:09.073838,1
0,2019-06-02T04:19:17.324808,1
0,2019-06-02T04:19:17.625245,1
0,2019-06-02T04:19:56.620996,1
0,2019-06-02T04:19:57.030420,1
0,2019-06-02T04:19:57.358440,1
0,2019-06-02T04:19:57.714928,1
0,2019-06-02T04:20:06.902581,1
0,2019-06-02T04:20:08.743157,1
0,2019-06-02T04:21:08.396015,1
0,2019-06-02T04:21:08.941921,1
0,2019-06-02T04:21:09.250010,1
0,2019-06-02T04:21:09.558096,1
0,2019-06-02T04:21:09.858333,1
0,2019-06-02T04:21:10.218523,1
0,2019-06-02T04:21:10.526400,1
0,2019-06-02T04:21:11.127073,1
0,2019-06-02T04:21:38.325908,1
0,2019-06-02T04:21:38.706460,1
0,2019-06-02T04:21:39.129391,1
0,2019-06-02T04:21:39.589276,1
0,2019-06-02T04:21:39.889393,1
0,2019-06-02T04:21:40.440512,1
0,2019-06-02T04:21:40.814050,1
0,2019-06-02T04:21:41.132161,1
0,2019-06-02T04:21:41.592566,1
0,2019-06-02T04:21:41.983687,1
0,2019-06-02T04:21:43.294646,1
0,2019-06-02T04:21:43.654276,1
0,2019-06-02T04:21:44.653283,1
0,2019-06-02T04:21:44.992500,1
0,2019-06-02T04:21:45.323285,1
0,2019-06-02T04:21:46.327243,1
0,2019-06-02T04:21:59.150113,1
0,2019-06-02T04:21:59.581765,1
0,2019-06-02T04:22:00.599281,1
0,2019-06-02T04:22:01.581187,1
0,2019-06-02T04:22:01.881378,1
0,2019-06-02T04:22:03.822377,1
0,2019-06-02T04:22:07.724714,1
0,2019-06-02T04:22:12.307434,1
0,2019-06-02T04:22:12.628281,1
0,2019-06-02T04:22:12.928560,1
0,2019-06-02T04:22:13.228676,1
0,2019-06-02T04:22:13.528799,1
0,2019-06-02T04:22:13.828877,1
0,2019-06-02T04:22:14.129117,1
0,2019-06-02T04:22:14.434606,1
0,2019-06-02T04:22:14.831768,1
0,2019-06-02T04:22:15.344629,1
0,2019-06-02T04:22:15.669375,1
0,2019-06-02T04:22:16.170916,1
0,2019-06-02T04:22:16.475626,1
0,2019-06-02T04:22:16.803640,1
0,2019-06-02T04:22:17.105745,1
0,2019-06-02T04:22:17.447121,1
0,2019-06-02T04:22:19.189920,1
0,2019-06-02T04:22:27.966123,1
0,2019-06-02T04:22:46.987322,1
0,2019-06-02T04:22:47.400857,1
0,2019-06-02T04:22:47.706185,1
0,2019-06-02T04:22:48.070276,1
0,2019-06-02T04:22:56.718708,1
0,2019-06-02T04:22:57.335694,1
0,2019-06-02T04:23:15.783120,1
0,2019-06-02T04:23:22.630919,1
0,2019-06-02T04:23:22.976104,1
0,2019-06-02T04:23:33.381777,1
0,2019-06-02T04:24:06.578531,1
0,2019-06-02T04:24:25.050748,1
0,2019-06-02T04:24:25.366628,1
0,2019-06-02T04:25:02.205856,1
0,2019-06-02T04:25:03.446020,1
0,2019-06-02T04:25:04.059605,1
0,2019-06-02T04:25:04.597050,1
0,2019-06-02T04:25:04.983344,1
0,2019-06-02T04:25:09.778687,1
0,2019-06-02T04:25:10.113925,1
0,2019-06-02T04:25:10.849440,1
0,2019-06-02T04:25:11.872371,1
0,2019-06-02T04:25:12.436162,1
0,2019-06-02T04:25:14.160747,1
0,2019-06-02T04:26:00.377303,1
0,2019-06-02T04:26:01.711484,1
0,2019-06-02T04:26:02.553097,1
0,2019-06-02T04:26:03.212054,1
0,2019-06-02T04:26:03.738640,1
0,2019-06-02T04:26:04.137076,1
0,2019-06-02T04:26:04.509555,1
0,2019-06-02T04:26:05.519501,1
0,2019-06-02T04:26:07.153044,1
0,2019-06-02T04:26:07.549445,1
0,2019-06-02T04:26:08.277827,1
0,2019-06-02T04:26:08.806466,1
0,2019-06-02T04:26:09.251876,1
0,2019-06-02T04:26:17.638852,1
0,2019-06-02T04:26:20.623584,1
0,2019-06-02T04:26:28.381084,1
0,2019-06-02T04:26:28.691167,1
0,2019-06-02T04:26:29.283115,1
0,2019-06-02T04:26:32.405271,1
0,2019-06-02T04:26:38.684895,1
0,2019-06-02T04:26:49.058158,1
0,2019-06-02T04:26:55.350638,1
0,2019-06-02T04:26:55.713262,1
0,2019-06-02T04:26:56.332197,1
0,2019-06-02T04:26:56.637468,1
0,2019-06-02T04:26:56.943649,1
0,2019-06-02T04:27:34.666763,1
0,2019-06-02T04:27:35.139141,1
0,2019-06-02T04:27:35.457279,1
0,2019-06-02T04:27:36.342307,1
0,2019-06-02T04:27:37.183115,1
0,2019-06-02T04:27:37.483087,1
0,2019-06-02T04:27:51.466971,1
0,2019-06-02T04:27:55.896413,1
0,2019-06-02T04:27:56.229015,1
0,2019-06-02T04:27:56.529029,1
0,2019-06-02T04:27:56.844339,1
0,2019-06-02T04:27:57.159547,1
0,2019-06-02T04:27:57.558013,1
0,2019-06-02T04:27:57.918243,1
0,2019-06-02T04:27:58.219024,1
0,2019-06-02T04:27:58.543002,1
0,2019-06-02T04:28:23.909444,1
0,2019-06-02T04:28:24.394443,1
0,2019-06-02T04:28:24.941805,1
0,2019-06-02T04:28:25.574646,1
0,2019-06-02T04:28:26.002102,1
0,2019-06-02T04:28:26.302252,1
0,2019-06-02T04:28:26.790782,1
0,2019-06-02T04:28:27.257716,1
0,2019-06-02T04:29:10.339160,1
0,2019-06-02T04:29:10.788939,1
0,2019-06-02T04:29:31.954361,1
0,2019-06-02T04:29:32.308576,1
0,2019-06-02T04:29:52.441638,1
0,2019-06-02T04:29:53.407276,1
0,2019-06-02T04:29:57.883958,1
0,2019-06-02T04:30:00.674704,1
0,2019-06-02T04:30:05.188314,1
0,2019-06-02T04:30:06.456462,1
0,2019-06-02T04:30:07.698617,1
0,2019-06-02T04:30:08.087768,1
0,2019-06-02T04:30:20.772203,1
0,2019-06-02T04:30:21.587275,1
0,2019-06-02T04:30:22.063890,1
0,2019-06-02T04:30:23.468043,1
0,2019-06-02T04:30:23.944216,1
0,2019-06-02T04:30:24.276618,1
0,2019-06-02T04:30:24.761902,1
0,2019-06-02T04:30:43.273284,1
0,2019-06-02T04:30:45.151754,1
0,2019-06-02T04:30:45.452446,1
0,2019-06-02T04:30:45.813114,1
0,2019-06-02T04:30:46.136570,1
0,2019-06-02T04:30:46.440875,1
0,2019-06-02T04:31:10.662433,1
0,2019-06-02T04:31:11.681101,1
0,2019-06-02T04:31:17.780669,1
0,2019-06-02T04:31:18.309920,1
0,2019-06-02T04:31:18.688049,1
0,2019-06-02T04:31:18.991712,1
0,2019-06-02T04:31:19.293330,1
0,2019-06-02T04:31:20.082029,1
0,2019-06-02T04:31:20.394503,1
0,2019-06-02T04:31:21.305073,1
0,2019-06-02T04:31:36.822305,1
0,2019-06-02T04:31:37.469925,1
0,2019-06-02T04:31:44.958327,1
0,2019-06-02T04:31:46.225080,1
0,2019-06-02T04:31:46.591770,1
0,2019-06-02T04:31:46.892305,1
0,2019-06-02T04:31:50.641638,1
0,2019-06-02T04:31:50.955919,1
0,2019-06-02T04:32:00.240375,1
0,2019-06-02T04:32:06.028019,1
0,2019-06-02T04:32:06.361808,1
0,2019-06-02T04:32:08.971769,1
0,2019-06-02T04:32:09.390115,1
0,2019-06-02T04:32:09.697722,1
0,2019-06-02T04:32:10.138376,1
0,2019-06-02T04:32:11.132739,1
0,2019-06-02T04:32:13.299358,1
0,2019-06-02T04:32:13.880558,1
0,2019-06-02T04:32:15.567840,1
0,2019-06-02T04:32:16.017741,1
0,2019-06-02T04:32:30.431044,1
0,2019-06-02T04:32:30.739879,1
0,2019-06-02T04:32:31.367406,1
0,2019-06-02T04:32:31.725619,1
0,2019-06-02T04:32:33.160585,1
0,2019-06-02T04:32:49.871243,1
0,2019-06-02T04:32:50.324997,1
0,2019-06-02T04:32:50.727229,1
0,2019-06-02T04:32:53.580103,1
0,2019-06-02T04:32:54.024185,1
0,2019-06-02T04:32:54.324212,1
0,2019-06-02T04:32:54.629577,1
0,2019-06-02T04:32:55.061875,1
0,2019-06-02T04:33:21.618159,1
0,2019-06-02T04:33:22.436741,1
0,2019-06-02T04:33:31.427086,1
0,2019-06-02T04:33:31.741235,1
0,2019-06-02T04:33:32.079700,1
0,2019-06-02T04:33:32.409888,1
0,2019-06-02T04:33:44.448411,1
0,2019-06-02T04:33:59.705296,1
0,2019-06-02T17:59:18.441403,1
0,2019-06-02T18:17:40.607425,1
0,2019-06-02T19:41:34.909175,1
0,2019-06-02T19:53:19.293515,1
0,2019-06-02T20:00:08.982959,1
0,2019-06-02T20:17:33.861927,1
0,2019-06-02T20:26:04.169699,1
0,2019-06-02T20:54:10.956020,1
0,2019-06-02T21:02:07.305332,1
0,2019-06-02T21:06:56.641767,1
0,2019-06-02T21:23:58.231216,1
0,2019-06-02T21:40:11.789244,1
0,2019-06-02T21:45:23.420684,1
0,2019-06-02T22:20:35.546004,1
0,2019-06-02T22:29:28.024494,1
0,2019-06-02T22:46:30.592078,1
0,2019-06-02T23:31:37.615382,1
0,2019-06-03T00:20:21.428551,1
0,2019-06-03T01:17:34.299930,1
0,2019-06-03T01:24:55.495898,1
0,2019-06-03T01:33:30.583366,1
0,2019-06-03T01:36:48.264703,1
0,2019-06-03T01:39:41.813279,1
0,2019-06-03T01:45:52.709533,1
0,2019-06-03T01:52:52.942606,1
0,2019-06-03T01:54:01.147047,1
0,2019-06-03T01:55:27.791483,1
0,2019-06-03T04:00:08.824515,1
0,2019-06-03T04:00:16.152599,1
0,2019-06-03T04:00:17.679709,1
0,2019-06-03T04:00:23.805786,1
0,2019-06-03T04:00:24.162547,1
0,2019-06-03T04:00:24.462601,1
0,2019-06-03T04:00:25.975479,1
0,2019-06-03T04:00:26.363672,1
0,2019-06-03T04:00:26.973476,1
0,2019-06-03T04:00:27.309430,1
0,2019-06-03T04:00:27.652832,1
0,2019-06-03T04:00:27.953792,1
0,2019-06-03T04:00:28.255679,1
0,2019-06-03T04:00:28.556059,1
0,2019-06-03T04:00:28.891305,1
0,2019-06-03T04:00:29.191884,1
0,2019-06-03T04:00:29.492149,1
0,2019-06-03T04:01:58.223564,1
0,2019-06-03T04:01:58.631973,1
0,2019-06-03T04:01:59.135799,1
0,2019-06-03T04:02:14.178887,1
0,2019-06-03T04:02:14.955855,1
0,2019-06-03T04:02:15.371162,1
0,2019-06-03T04:02:15.672781,1
0,2019-06-03T04:02:15.977406,1
0,2019-06-03T04:02:17.161303,1
0,2019-06-03T04:02:22.218625,1
0,2019-06-03T04:02:22.550633,1
0,2019-06-03T04:02:22.850714,1
0,2019-06-03T04:02:23.150708,1
0,2019-06-03T04:02:23.463556,1
0,2019-06-03T04:02:23.764951,1
0,2019-06-03T04:02:24.065000,1
0,2019-06-03T04:02:29.148825,1
0,2019-06-03T04:02:32.844535,1
0,2019-06-03T04:03:16.156124,1
0,2019-06-03T04:03:16.582348,1
0,2019-06-03T04:03:17.058880,1
0,2019-06-03T04:03:17.362923,1
0,2019-06-03T04:03:17.919111,1
0,2019-06-03T04:03:44.457247,1
0,2019-06-03T06:31:51.081727,1
0,2019-06-03T16:25:04.059658,1
0,2019-06-03T16:38:41.646615,1
0,2019-06-03T19:35:22.080979,1
0,2019-06-03T19:55:34.656971,1
0,2019-06-03T20:01:35.075742,1
0,2019-06-03T20:20:23.886344,1
0,2019-06-03T20:36:54.538582,1
0,2019-06-03T20:45:06.153317,1
0,2019-06-03T21:21:46.198038,1
0,2019-06-03T22:03:56.482185,1
0,2019-06-03T22:08:56.237436,1
0,2019-06-03T22:42:19.211777,1
0,2019-06-03T23:12:55.501884,1
0,2019-06-04T01:26:31.627811,1
0,2019-06-04T01:33:35.666885,1
0,2019-06-04T01:39:26.505497,1
0,2019-06-04T01:42:50.641269,1
0,2019-06-04T02:01:37.926761,1
0,2019-06-04T02:03:29.789538,1
0,2019-06-04T02:06:56.721365,1
0,2019-06-04T07:41:10.448917,1
0,2019-06-04T14:50:06.258814,1
0,2019-06-04T16:40:06.754875,1
0,2019-06-04T19:59:25.004033,1
0,2019-06-04T20:03:16.869835,1
0,2019-06-04T20:24:32.998276,1
0,2019-06-04T20:29:45.438923,1
0,2019-06-04T20:33:23.443348,1
0,2019-06-04T20:45:26.949198,1
0,2019-06-04T20:53:47.703885,1
0,2019-06-04T21:03:24.970937,1
0,2019-06-04T21:09:45.775026,1
0,2019-06-04T21:23:35.291823,1
0,2019-06-04T21:28:15.395076,1
0,2019-06-04T21:33:30.329447,1
0,2019-06-04T21:34:54.111791,1
0,2019-06-04T22:19:21.123417,1
0,2019-06-05T01:22:30.925743,1
0,2019-06-05T01:28:44.843384,1
0,2019-06-05T01:29:31.210664,1
0,2019-06-05T01:29:32.082472,1
0,2019-06-05T01:29:48.144532,1
0,2019-06-05T01:29:50.644985,1
0,2019-06-05T01:30:14.488137,1
0,2019-06-05T01:31:28.909736,1
0,2019-06-05T01:32:49.953101,1
0,2019-06-05T01:32:54.279174,1
0,2019-06-05T01:32:55.029322,1
0,2019-06-05T01:32:56.291343,1
0,2019-06-05T01:49:03.706632,1
0,2019-06-05T02:20:49.675818,1
0,2019-06-05T02:33:59.334655,1
0,2019-06-05T05:20:01.240557,1
0,2019-06-05T08:00:05.004365,1
0,2019-06-05T08:44:15.927977,1
0,2019-06-05T16:34:09.942474,1
0,2019-06-05T18:30:59.056457,1
0,2019-06-05T18:51:54.489721,1
0,2019-06-05T19:25:42.846020,1
0,2019-06-05T19:46:50.373481,1
0,2019-06-05T19:50:37.516409,1
0,2019-06-05T20:00:12.760035,1
0,2019-06-05T20:05:59.037882,1
0,2019-06-05T20:14:55.341003,1
0,2019-06-05T20:31:24.197020,1
0,2019-06-05T20:43:55.394329,1
0,2019-06-05T20:59:54.049589,1
0,2019-06-05T21:42:35.556177,1
0,2019-06-05T21:49:12.624601,1
0,2019-06-05T21:54:03.177561,1
0,2019-06-05T22:50:06.459801,1
0,2019-06-05T23:13:13.283409,1
0,2019-06-05T23:17:42.895709,1
0,2019-06-06T01:07:04.156799,1
0,2019-06-06T01:14:39.282324,1
0,2019-06-06T01:42:55.755400,1
0,2019-06-06T03:05:29.860237,1
0,2019-06-06T03:38:05.366579,1
0,2019-06-06T09:20:25.446781,1
0,2019-06-06T21:34:10.201597,1
0,2019-06-06T21:38:07.731236,1
0,2019-06-07T01:21:09.955389,1
0,2019-06-07T01:21:42.302320,1
0,2019-06-07T01:21:48.301196,1
0,2019-06-07T01:23:08.424627,1
0,2019-06-07T01:28:02.428723,1
0,2019-06-07T01:31:44.506565,1
0,2019-06-07T01:31:44.806855,1
0,2019-06-07T01:31:45.215788,1
0,2019-06-07T01:31:45.557647,1
0,2019-06-07T01:31:51.699056,1
0,2019-06-07T01:32:10.271821,1
0,2019-06-07T01:32:10.571818,1
0,2019-06-07T01:32:10.871992,1
0,2019-06-07T01:32:11.172322,1
0,2019-06-07T01:32:11.477866,1
0,2019-06-07T01:34:09.780510,1
0,2019-06-07T01:37:56.115265,1
0,2019-06-07T05:06:07.073408,1
0,2019-06-07T05:06:31.249431,1
0,2019-06-07T05:06:32.696862,1
0,2019-06-07T05:06:32.999547,1
0,2019-06-07T05:06:33.468604,1
0,2019-06-07T05:06:33.788960,1
0,2019-06-07T05:06:34.150499,1
0,2019-06-07T05:06:34.498575,1
0,2019-06-07T05:06:34.809421,1
0,2019-06-07T05:06:35.112740,1
0,2019-06-07T05:06:35.414326,1
0,2019-06-07T05:06:35.719964,1
0,2019-06-07T05:06:36.037518,1
0,2019-06-07T05:06:36.364529,1
0,2019-06-07T05:06:36.688839,1
0,2019-06-07T05:06:37.014088,1
0,2019-06-07T05:06:37.314210,1
0,2019-06-07T05:06:37.614250,1
0,2019-06-07T05:06:37.914346,1
0,2019-06-07T05:06:38.218072,1
0,2019-06-07T05:06:38.543866,1
0,2019-06-07T05:06:38.844036,1
0,2019-06-07T05:06:39.145981,1
0,2019-06-07T05:06:39.463860,1
0,2019-06-07T05:06:39.764370,1
0,2019-06-07T05:06:40.064591,1
0,2019-06-07T05:06:40.364685,1
0,2019-06-07T05:06:40.664764,1
0,2019-06-07T05:06:40.964897,1
0,2019-06-07T05:06:41.264967,1
0,2019-06-07T05:06:41.566721,1
0,2019-06-07T05:06:41.909819,1
0,2019-06-07T05:06:42.277148,1
0,2019-06-07T05:06:42.578157,1
0,2019-06-07T05:06:42.877797,1
0,2019-06-07T05:06:43.178816,1
0,2019-06-07T05:06:43.482088,1
0,2019-06-07T05:06:43.782279,1
0,2019-06-07T05:06:44.085613,1
0,2019-06-07T05:06:44.385724,1
0,2019-06-07T05:06:44.687109,1
0,2019-06-07T05:06:44.987169,1
0,2019-06-07T05:06:46.331437,1
0,2019-06-07T05:06:46.631678,1
0,2019-06-07T05:06:47.079425,1
0,2019-06-07T05:06:47.379715,1
0,2019-06-07T05:06:47.679697,1
0,2019-06-07T05:06:47.981004,1
0,2019-06-07T05:06:48.281196,1
0,2019-06-07T05:06:48.582030,1
0,2019-06-07T05:06:48.939801,1
0,2019-06-07T05:06:49.240256,1
0,2019-06-07T05:06:49.540333,1
0,2019-06-07T05:06:49.840453,1
0,2019-06-07T05:06:50.141089,1
0,2019-06-07T05:06:50.441340,1
0,2019-06-07T05:06:50.746643,1
0,2019-06-07T05:06:51.047643,1
0,2019-06-07T05:06:51.347893,1
0,2019-06-07T05:06:51.648001,1
0,2019-06-07T05:06:51.953022,1
0,2019-06-07T05:06:52.253677,1
0,2019-06-07T05:06:52.557683,1
0,2019-06-07T05:06:52.857792,1
0,2019-06-07T05:06:53.157996,1
0,2019-06-07T05:06:53.622119,1
0,2019-06-07T05:06:53.922260,1
0,2019-06-07T05:06:54.775866,1
0,2019-06-07T05:06:55.123406,1
0,2019-06-07T05:06:55.579815,1
0,2019-06-07T05:06:55.969089,1
0,2019-06-07T07:50:32.694549,1
0,2019-06-07T07:57:23.305965,1
0,2019-06-07T07:59:55.035770,1
0,2019-06-07T07:59:55.339091,1
0,2019-06-07T07:59:55.835771,1
0,2019-06-07T08:09:54.022205,1
0,2019-06-07T08:09:54.324249,1
0,2019-06-07T17:32:05.980577,1
0,2019-06-07T18:44:08.911408,1
0,2019-06-07T18:44:09.221644,1
0,2019-06-07T18:44:09.670014,1
0,2019-06-07T18:44:10.301146,1
0,2019-06-07T19:40:25.746133,1
0,2019-06-07T20:11:16.038202,1
0,2019-06-07T21:39:26.140231,1
0,2019-06-07T21:47:20.182959,1
0,2019-06-07T21:55:50.423397,1
0,2019-06-07T21:58:06.211968,1
0,2019-06-07T22:00:37.897955,1
0,2019-06-07T22:02:45.556105,1
0,2019-06-07T22:08:14.846275,1
0,2019-06-08T01:04:41.738775,1
0,2019-06-08T01:04:42.046943,1
0,2019-06-08T01:04:48.454473,1
0,2019-06-08T01:04:52.079908,1
0,2019-06-08T01:05:26.609874,1
0,2019-06-08T01:05:35.969410,1
0,2019-06-08T01:05:41.340107,1
0,2019-06-08T01:05:44.144960,1
0,2019-06-08T01:05:44.625309,1
0,2019-06-08T01:05:49.614256,1
0,2019-06-08T01:05:51.694889,1
