,isotime,temp,temp_mcp9808,pressure,humidity
0,2016-10-29T03:58:04.625738,21.12519023071518,21.0625,101431.27738038027,73.24825296206187
0,2016-10-29T03:59:04.771356,21.158252131994594,21.125,101433.73546325168,74.12775648833437
0,2016-10-29T04:00:03.940218,21.18133308951592,21.125,101435.19407707707,74.02163131041067
0,2016-10-29T04:01:04.161466,21.10210928833694,21.0625,101434.41927903492,73.58530149090512
0,2016-10-29T04:02:04.323582,21.16636165690079,21.125,101435.37031415214,74.07411436163568
0,2016-10-29T04:03:04.523696,21.12456642137986,21.0625,101435.45411049546,73.62747140931472
0,2016-10-29T04:04:04.719090,21.113961663375175,21.0625,101432.09052167219,73.21344691608626
0,2016-10-29T04:05:03.916078,21.107099761837162,21.0625,101431.30408769741,73.42672348983363
0,2016-10-29T04:06:04.104796,21.09337596041187,21.0625,101427.10223638894,73.59488273787034
0,2016-10-29T04:07:04.274811,21.116456900434514,21.0625,101429.21834488247,74.1208393493959
0,2016-10-29T04:08:04.477964,21.153261655511233,21.125,101432.57849747744,74.2093630717045
0,2016-10-29T04:09:04.647771,21.154509274604788,21.0625,101432.80150348303,73.91826694080568
0,2016-10-29T04:10:04.872548,21.16012356075089,21.125,101435.00816036391,73.84221115124278
0,2016-10-29T04:11:04.045424,21.09462357863231,21.0625,101437.15207593722,73.96333259899237
0,2016-10-29T04:12:04.174809,21.132052133703837,21.0625,101437.02528866545,74.24434111283333
0,2016-10-29T04:13:04.322999,21.117080709710716,21.0625,101437.85842862875,73.82963062012531
0,2016-10-29T04:14:04.485241,21.16137117994449,21.0625,101443.11898171142,73.89191010352684
0,2016-10-29T04:15:04.602547,21.12331880272286,21.0,101440.84980875466,74.20990823265217
0,2016-10-29T04:16:04.829829,21.100237860849393,21.0,101445.30584332712,74.0522051887516
0,2016-10-29T04:17:04.024238,21.112714044872792,21.0625,101440.77245704475,73.87839059826068
0,2016-10-29T04:18:04.167641,21.030371263933283,20.9375,101438.49916618768,74.57912512068765
0,2016-10-29T04:19:04.354218,21.082147397246445,21.0625,101443.65700745964,74.6042294175421
0,2016-10-29T04:20:04.564698,21.07965216118755,21.0,101440.28523649025,74.34553918589758
0,2016-10-29T04:21:04.751683,21.06405693746792,20.9375,101439.37926977039,74.47482447845522
0,2016-10-29T04:22:03.947237,21.07279026240076,21.0,101442.45616608243,74.74003380546382
0,2016-10-29T04:23:04.142222,21.05407599577893,21.0,101440.3830846751,74.4237150491008
0,2016-10-29T04:24:04.339189,21.042223629035288,20.9375,101447.0147843557,74.75692580801183
0,2016-10-29T04:25:04.530098,21.0653045552609,21.0,101448.14613225934,74.77725610536388
0,2016-10-29T04:26:04.721137,21.077156925201415,20.9375,101443.51764529706,74.92209976483244
0,2016-10-29T04:27:03.913991,21.0815235882249,21.0,101445.8617363835,74.73600586463827
0,2016-10-29T04:28:04.126750,21.06967121767957,20.9375,101440.96051684207,74.48675621526188
0,2016-10-29T04:29:04.325150,21.102733097508555,21.0,101443.71643834589,74.89337933436013
0,2016-10-29T04:30:04.521751,21.05158076053858,20.9375,101441.31512691136,74.75299650284664
0,2016-10-29T04:31:04.641851,21.0653045552609,21.0,101438.61648573403,74.88164760085068
0,2016-10-29T04:32:04.856151,21.09524738774935,21.0,101440.53389856905,74.97455569850584
0,2016-10-29T04:33:04.012062,21.0709188355544,21.0,101434.93994956402,74.95401936944087
0,2016-10-29T04:34:04.189176,21.032866498555176,20.9375,101435.95607560166,74.85425156801669
0,2016-10-29T04:35:04.373986,21.06967121767957,21.0,101436.35997148015,74.81093992312282
0,2016-10-29T04:36:04.523167,21.02039032617331,20.9375,101433.58828395394,74.8961115256101
0,2016-10-29T04:37:04.718505,21.039728394140546,21.0,101434.11392516077,74.8828636935529
0,2016-10-29T04:38:03.888204,21.037233159318568,20.9375,101438.9572098239,74.77256027634436
0,2016-10-29T04:39:04.038041,21.00666653865419,20.9375,101434.64369576963,74.77846043126934
0,2016-10-29T04:40:04.190148,21.001676071011115,20.9375,101436.7724243103,75.17312715981835
0,2016-10-29T04:41:04.379049,20.99356656171185,20.9375,101442.03741194707,75.33107147309425
0,2016-10-29T04:42:04.557027,21.033490307222017,21.0,101439.33757650145,75.28284263217598
0,2016-10-29T04:43:04.742801,21.060937893065056,20.9375,101442.84459909417,74.9193880315114
0,2016-10-29T04:44:03.932571,21.055947422256942,20.9375,101442.01613377914,74.95150256995328
0,2016-10-29T04:45:04.117611,21.03910458542823,20.9375,101439.27584590732,74.8882595941484
0,2016-10-29T04:46:04.242096,21.053452186962023,21.0,101437.3300774404,75.22026996864376
0,2016-10-29T04:47:04.405572,21.050956951739863,21.0,101440.53046997986,74.76934876766992
0,2016-10-29T04:48:04.617540,20.998557028881986,20.9375,101440.5340488929,74.94189295449304
0,2016-10-29T04:49:04.817775,20.998557028881986,20.875,101439.2197568403,74.7606099314152
0,2016-10-29T04:50:04.010261,20.99231894496479,20.875,101438.85722287807,74.97380604777157
0,2016-10-29T04:51:04.150466,21.016647474813453,20.9375,101435.61155662783,75.11522678766008
0,2016-10-29T04:52:04.335385,20.966118997478407,20.875,101437.5443610475,75.0188593337716
0,2016-10-29T04:53:04.530673,21.008537964095375,20.875,101440.84486998152,74.84467732478282
0,2016-10-29T04:54:04.720052,21.017895091915214,20.9375,101439.08856561358,75.00555691947842
0,2016-10-29T04:55:03.890555,21.027252220758236,20.9375,101441.27522959073,74.90824217444988
0,2016-10-29T04:56:04.065720,21.042223629035288,21.0,101441.1000489907,74.88328823869783
0,2016-10-29T04:57:04.224921,21.014152240664497,20.9375,101441.76895886046,75.01592210921343
0,2016-10-29T04:58:04.415962,21.01851890047292,20.9375,101441.15565951301,74.82436733289468
0,2016-10-29T04:59:04.607695,21.052204569341846,21.0,101442.72512462667,74.89044779271006
0,2016-10-29T05:00:04.805377,21.074037880321065,21.0,101442.02198544353,74.90509423976843
0,2016-10-29T05:01:03.958710,21.06967121767957,20.9375,101438.66024350884,74.77797352310591
0,2016-10-29T05:02:04.106488,21.079028352184196,21.0,101443.80441989933,74.59271919539238
0,2016-10-29T05:03:04.272530,21.086514060524586,21.0,101443.04353176948,74.56648050876338
0,2016-10-29T05:04:04.426456,21.088385487712003,21.0625,101445.66251107791,74.86901738831781
0,2016-10-29T05:05:04.621440,21.079028352184196,21.0,101450.37674003928,74.48831546254974
0,2016-10-29T05:06:04.787569,21.087137869582513,21.0,101453.68683941447,74.41274725934296
0,2016-10-29T05:07:03.969625,21.092128342209616,21.0,101457.76974674809,74.57841360009927
0,2016-10-29T05:08:04.120935,21.098990242547096,21.0,101456.91336321179,74.73890645546615
0,2016-10-29T05:09:04.285348,21.03598554193486,20.9375,101459.13882610902,74.89323086469275
0,2016-10-29T05:10:04.490271,21.032866498555176,20.9375,101462.90061167863,74.82678222336634
0,2016-10-29T05:11:04.635944,21.06218551081256,20.9375,101460.4519829697,74.5294800440039
0,2016-10-29T05:12:04.797191,21.021637943329644,20.9375,101462.69501191839,74.63260255301009
0,2016-10-29T05:13:03.973470,21.067799790901425,21.0,101463.67648648017,74.76119677619039
0,2016-10-29T05:14:04.148526,21.055947422256942,20.9375,101461.73238865801,74.59437529594739
0,2016-10-29T05:15:04.304344,21.0653045552609,21.0,101459.31884980228,74.68385042731907
0,2016-10-29T05:16:04.475852,21.07279026240076,21.0,101466.11632339287,74.64113083718934
0,2016-10-29T05:17:04.616670,21.084018824338365,21.0,101458.43488161698,74.37376137144182
0,2016-10-29T05:18:04.819548,21.100237860849393,21.0,101462.39448762342,74.22807254421653
0,2016-10-29T05:19:04.017933,21.073414071358638,21.0,101458.65380898025,74.32801606387784
0,2016-10-29T05:20:04.206712,21.086514060524586,21.0,101458.48868194147,74.25325183364866
0,2016-10-29T05:21:04.377754,21.09711881512776,21.0,101454.98342478627,74.29899759621846
0,2016-10-29T05:22:04.552012,21.111466426388596,21.0,101460.26742597685,74.19144652432115
0,2016-10-29T05:23:04.736082,21.119575946861005,21.0,101457.00495460423,74.48957667602096
0,2016-10-29T05:24:03.899524,21.148271179318908,21.0625,101457.74558574754,74.2909981695877
0,2016-10-29T05:25:04.073002,21.148271179318908,21.0625,101458.07423917468,74.46137613072645
0,2016-10-29T05:26:04.221605,21.173847372880935,21.0625,101458.96209242861,74.30623481050648
0,2016-10-29T05:27:04.428271,21.18195689926506,21.125,101454.68118605461,74.41749321179195
0,2016-10-29T05:28:04.590532,21.180709279771328,21.125,101457.776704631,74.24140917840913
0,2016-10-29T05:29:04.749013,21.195056905047476,21.125,101461.08891264723,73.95242596714557
0,2016-10-29T05:30:03.952100,21.190690236230513,21.125,101462.03124494663,74.08364884985802
0,2016-10-29T05:31:04.092911,21.218761682513378,21.125,101462.01835960655,74.3136865387428
0,2016-10-29T05:32:04.263696,21.214395012486783,21.125,101461.28545591736,73.99410098784918
0,2016-10-29T05:33:04.475397,21.214395012486783,21.125,101459.64201377334,74.02158842375103
0,2016-10-29T05:34:04.626522,21.239971225812134,21.1875,101461.51542449357,74.17425284438858
0,2016-10-29T05:35:04.797402,21.206909292959608,21.125,101462.0466838693,74.13030772759438
0,2016-10-29T05:36:03.961496,21.20191881363862,21.125,101459.90344708497,74.05250665422399
0,2016-10-29T05:37:04.117442,21.185075948078975,21.0625,101460.44977820783,74.03323872899723
0,2016-10-29T05:38:04.297828,21.107099761837162,21.0625,101457.59453698619,73.88844897589838
0,2016-10-29T05:39:04.471417,21.074661689288043,20.9375,101458.87689072275,74.27329023611522
0,2016-10-29T05:40:04.684517,21.027252220758236,20.9375,101455.73313869981,74.62255822935282
0,2016-10-29T05:41:03.859873,21.001052262576195,20.9375,101454.09129667198,75.06316843894967
0,2016-10-29T05:42:04.050897,20.939295250029044,20.875,101452.23429279475,74.97592931665524
0,2016-10-29T05:43:04.218097,20.920581012601996,20.8125,101452.13150662008,75.11558533047763
0,2016-10-29T05:44:04.428257,20.87441924444729,20.75,101452.49417875595,75.14080106369946
0,2016-10-29T05:45:04.600633,20.863190710012805,20.8125,101451.9595674573,75.52326686998866
0,2016-10-29T05:46:04.754074,20.85882405813063,20.75,101455.20036657537,75.52254204572785
0,2016-10-29T05:47:03.968480,20.871924014445632,20.8125,101452.07983125855,75.62907207753102
0,2016-10-29T05:48:04.151837,20.845724103821066,20.75,101457.0067257908,75.81680482081431
0,2016-10-29T05:49:04.340171,20.830752729922914,20.6875,101458.82266246919,75.89111388854846
0,2016-10-29T05:50:04.522271,20.763381579795624,20.5625,101453.08079822891,75.81931417706873
0,2016-10-29T05:51:04.684711,20.73219125047699,20.625,101450.60808040864,76.07197255730229
0,2016-10-29T05:52:03.886785,20.695386676503404,20.5625,101453.15410834337,76.29620654951617
0,2016-10-29T05:53:04.041169,20.68478197168597,20.5625,101453.07471392633,76.31635734727517
0,2016-10-29T05:54:04.261057,20.72345796030504,20.5625,101458.07310019256,76.37782666223646
0,2016-10-29T05:55:04.417903,20.74778641371522,20.625,101461.36928326395,76.54110149424032
0,2016-10-29T05:56:04.581909,20.725953185977506,20.625,101457.14192920354,76.74038437626062
0,2016-10-29T05:57:04.762299,20.650472641574744,20.5625,101463.55524740308,76.90300871418911
0,2016-10-29T05:58:03.951204,20.59869676945027,20.4375,101461.34523306858,77.0915742029609
0,2016-10-29T05:59:04.118228,20.605558630220184,20.5,101463.11791755239,77.22987069707655
0,2016-10-29T06:00:04.302661,20.59932057495207,20.4375,101464.39616615271,77.3165442265069
0,2016-10-29T06:01:04.482222,20.541930487822174,20.4375,101466.18547759311,77.67949767511843
0,2016-10-29T06:02:04.637222,20.594953936534967,20.5,101461.72452073441,77.32677068331152
0,2016-10-29T06:03:04.827105,20.599944380458417,20.4375,101465.80528156651,77.40987953287882
0,2016-10-29T06:04:04.017358,20.53631624223499,20.375,101459.35078097385,77.69496366710251
0,2016-10-29T06:05:04.187080,20.5569018111888,20.375,101462.7306622996,77.90143291201413
0,2016-10-29T06:06:04.334190,20.51884970276378,20.375,101459.13956681894,77.8125655955258
0,2016-10-29T06:07:04.499578,20.513235458690907,20.375,101460.5131091085,77.94864162902577
0,2016-10-29T06:08:04.671709,20.535068632154527,20.4375,101455.54783624105,78.06210169996551
0,2016-10-29T06:09:03.829699,20.520097312607778,20.4375,101455.0626929979,78.07592523074914
0,2016-10-29T06:10:04.035277,20.459588256126516,20.375,101456.70071641446,78.23531770579652
0,2016-10-29T06:11:04.235400,20.478926197360217,20.375,101457.88773869118,78.23321680872417
0,2016-10-29T06:12:04.396426,20.510116434365138,20.375,101463.61441651057,78.00840190952131
0,2016-10-29T06:13:04.541978,20.44025031926294,20.375,101461.42265857545,78.09491049726766
0,2016-10-29T06:14:04.698661,20.42590282054298,20.3125,101464.64352327853,78.46507551178614
0,2016-10-29T06:15:03.841884,20.453974015941732,20.3125,101471.20553252626,78.20692173633597
0,2016-10-29T06:16:04.047193,20.4614596696033,20.3125,101481.60962627019,78.2630309635918
0,2016-10-29T06:17:04.189630,20.45709303822114,20.3125,101479.59477602562,78.1910242469218
0,2016-10-29T06:18:04.374148,20.463331083121012,20.25,101480.61539782403,78.11537718037145
0,2016-10-29T06:19:04.586129,20.507621214986376,20.3125,101485.557332751,77.92575999973985
0,2016-10-29T06:20:04.790846,20.475807174285002,20.375,101482.98495568328,77.93666211397228
0,2016-10-29T06:21:03.961824,20.42777423328307,20.25,101483.34583181364,78.00503128038117
0,2016-10-29T06:22:04.119998,20.44025031926294,20.3125,101487.02862720912,78.17164612812024
0,2016-10-29T06:23:04.309630,20.45646923375616,20.25,101483.76687322684,77.94973935290486
0,2016-10-29T06:24:04.516493,20.450231189356508,20.3125,101482.41792478025,78.16242392311149
0,2016-10-29T06:25:04.893066,20.445240754164207,20.25,101483.23006822247,78.17249914839839
0,2016-10-29T06:26:04.538683,20.417793365808848,20.25,101477.12333459331,78.31570005698441
0,2016-10-29T06:27:04.729992,20.40968391184324,20.25,101476.76855522615,78.47319326100698
0,2016-10-29T06:28:03.918244,20.439626514920747,20.25,101480.66367998107,78.34141768712085
0,2016-10-29T06:29:04.117590,20.45709303822114,20.25,101475.98357736238,78.2074678958972
0,2016-10-29T06:30:04.273338,20.460835865106493,20.3125,101481.84223471033,78.23552258650183
0,2016-10-29T06:31:04.451057,20.446488362934996,20.25,101480.17048402313,78.3316869560259
0,2016-10-29T06:32:04.625220,20.43401227604563,20.25,101483.38168335364,78.38430555581257
0,2016-10-29T06:33:04.772195,20.429021841799205,20.25,101476.64341139678,78.29572581748658
0,2016-10-29T06:34:03.964041,20.43276466745674,20.25,101478.89079306596,78.35666290012077
0,2016-10-29T06:35:04.154622,20.42777423328307,20.3125,101474.81066996026,78.39965235248421
0,2016-10-29T06:36:04.354445,20.400950654585905,20.25,101471.0658988982,78.36204862156472
0,2016-10-29T06:37:04.513917,20.410307715967157,20.25,101474.23811267714,78.46233563146168
0,2016-10-29T06:38:04.716516,20.41155532422863,20.25,101469.53737614551,78.5612178769708
0,2016-10-29T06:39:03.886181,20.38722696641089,20.1875,101469.16162911417,78.66652494881964
0,2016-10-29T06:40:04.089126,20.369136653543045,20.1875,101468.49329030808,78.93180947292744
0,2016-10-29T06:41:04.268153,20.353541559312724,20.1875,101465.31724829899,78.90717257519302
0,2016-10-29T06:42:04.448566,20.3585319891572,20.1875,101465.78633500633,78.7984552806933
0,2016-10-29T06:43:04.660866,20.35478916674656,20.1875,101457.63095268118,78.84711205534087
0,2016-10-29T06:44:03.852809,20.37849371144548,20.1875,101459.1919900363,78.91702612630372
0,2016-10-29T06:45:04.020526,20.37599849590479,20.1875,101459.46580102993,78.93852882687658
0,2016-10-29T06:46:04.191148,20.357908185410725,20.1875,101456.50001572643,79.12707611125508
0,2016-10-29T06:47:04.376455,20.334827449988005,20.1875,101458.64507229725,79.27090819285796
0,2016-10-29T06:48:04.544939,20.339817878741087,20.1875,101459.11413009433,79.09099432950447
0,2016-10-29T06:49:04.738046,20.363522419292714,20.1875,101459.06602608129,79.19929791163274
0,2016-10-29T06:50:03.916449,20.334827449988005,20.125,101458.31684749023,79.31473144329283
0,2016-10-29T06:51:04.095398,20.311122917385365,20.1875,101459.349328818,79.35432792396095
0,2016-10-29T06:52:04.236831,20.283051768848328,20.0625,101455.44516733864,79.49177770563568
0,2016-10-29T06:53:04.399328,20.26745669030679,20.0625,101461.42674804838,79.42327986749531
0,2016-10-29T06:54:04.542655,20.30238967018704,20.125,101466.4794801584,79.549984519113
0,2016-10-29T06:55:04.734763,20.311122917385365,20.125,101468.53928428573,79.70487015916515
0,2016-10-29T06:56:03.923054,20.322975182865868,20.1875,101470.15668373802,79.70699247859368
0,2016-10-29T06:57:04.060313,20.331708432165122,20.1875,101471.92020614848,79.72498963782469
0,2016-10-29T06:58:04.250476,20.318608558550476,20.1875,101467.15746614912,79.57477581937673
0,2016-10-29T06:59:04.429395,20.30301347352879,20.125,101462.30845404405,79.62129010227423
0,2016-10-29T07:00:04.623424,20.29802304692212,20.125,101463.44845851864,79.62586333426596
0,2016-10-29T07:01:04.791287,20.25809964454611,20.125,101459.23945763326,79.72829908366693
0,2016-10-29T07:02:03.960070,20.251237811638568,20.125,101457.79499361762,79.84207819518956
0,2016-10-29T07:03:04.139889,20.274942327652024,20.125,101459.35680040203,79.7477217238098
0,2016-10-29T07:04:04.269355,20.2655852810728,20.0625,101456.51316898696,79.69128719350732
0,2016-10-29T07:05:04.452587,20.264337674939544,20.0625,101458.94731311087,79.7020311947438
0,2016-10-29T07:06:04.619710,20.264961478003897,20.125,101453.4638015172,79.95951495790686
0,2016-10-29T07:07:04.773042,20.23189992185953,20.0625,101451.35584424432,79.88243304392947
0,2016-10-29T07:08:03.928076,20.211314431090432,20.0625,101454.53848270694,79.94991590991225
0,2016-10-29T07:09:04.093793,20.221295274481236,20.0625,101450.29000329343,79.85864758080257
0,2016-10-29T07:10:04.261272,20.23626654175023,20.0625,101446.8067187255,79.92153008048811
0,2016-10-29T07:11:04.441584,20.203828799311303,20.0,101449.71681425525,80.0307165815118
0,2016-10-29T07:12:04.604213,20.20195739146884,20.0625,101446.14824243636,79.95375052342204
0,2016-10-29T07:13:04.741603,20.17014346440883,20.0,101447.84087993627,80.04113066074859
0,2016-10-29T07:14:03.899480,20.174510081148128,20.0625,101443.29229564652,80.15139153710383
0,2016-10-29T07:15:04.102345,20.172638673946857,20.0625,101443.6296589941,80.1455670905422
0,2016-10-29T07:16:04.259434,20.194471760508257,20.0625,101442.60743440391,80.04546424240525
0,2016-10-29T07:17:04.456828,20.210066825748434,20.0,101445.4868442009,79.98255800697731
0,2016-10-29T07:18:04.649399,20.201333588863783,20.0,101444.05175691983,80.04668742975709
0,2016-10-29T07:19:04.808776,20.219423866256783,20.125,101450.29924558189,80.35653660503873
0,2016-10-29T07:20:04.047851,20.229404710593464,20.125,101449.62857239084,80.48424489452697
0,2016-10-29T07:21:04.235758,20.238137950343024,20.0625,101452.70456852313,80.33800442113079
0,2016-10-29T07:22:04.409746,20.2412569647553,20.0625,101457.15295033128,80.31666536085162
0,2016-10-29T07:23:04.551054,20.23751414747421,20.0625,101455.89062358672,80.29957408701546
0,2016-10-29T07:24:04.718328,20.226285696613196,20.125,101457.65065301536,80.48915734146487
0,2016-10-29T07:25:03.877215,20.229404710593464,20.0625,101458.8173015215,80.50614339867695
0,2016-10-29T07:26:04.028096,20.246247388051415,20.0625,101456.63758280352,80.55843872687628
0,2016-10-29T07:27:04.216627,20.24063316186375,20.125,101454.76004416488,80.5410300648257
0,2016-10-29T07:28:04.419498,20.226909499400154,20.0625,101455.7773294684,80.68086839871192
0,2016-10-29T07:29:04.562015,20.23002851340316,20.0625,101456.9439683699,80.61026489620347
0,2016-10-29T07:30:04.727486,20.202581194078448,20.0,101454.44777878253,80.53964842367445
0,2016-10-29T07:31:03.867845,20.21069062841716,20.0625,101451.81752987941,80.59035851431459
0,2016-10-29T07:32:04.049910,20.16640065023821,20.0625,101448.1874283255,80.40173515707113
0,2016-10-29T07:33:04.217569,20.172638673946857,20.0625,101451.83311974978,80.63823535638113
0,2016-10-29T07:34:04.359736,20.207571615119015,20.0625,101450.97908622892,80.721173811435
0,2016-10-29T07:35:04.567610,20.196343168187013,20.0625,101449.81750770794,80.66442626649332
0,2016-10-29T07:36:04.766996,20.18885753771756,20.0,101448.90184144153,80.73968586444865
0,2016-10-29T07:37:03.945288,20.18760993270298,20.0,101447.39789997919,80.74494807904503
0,2016-10-29T07:38:04.143918,20.19571936562288,20.0,101448.0810756819,80.66979454940355
0,2016-10-29T07:39:04.338501,20.194471760508257,20.0625,101445.88893112811,80.67502193028224
0,2016-10-29T07:40:04.521785,20.192600352870432,20.0625,101447.8989501751,80.69112654229214
0,2016-10-29T07:41:04.695874,20.18760993270298,20.0625,101443.13199998473,80.61905063769863
0,2016-10-29T07:42:03.841613,20.19571936562288,20.0625,101439.54916638338,80.64242482003432
0,2016-10-29T07:43:04.037889,20.184490920246116,20.0625,101440.65288162752,80.59659195816961
0,2016-10-29T07:44:04.170876,20.191352747801282,20.125,101439.8001530383,81.03024033707854
0,2016-10-29T07:45:04.313305,20.168272057303056,20.0625,101436.69347272911,80.70861733542239
0,2016-10-29T07:46:04.488712,20.143319966470244,20.0,101443.11157900895,80.83546169643243
0,2016-10-29T07:47:04.629163,20.109634655387435,20.0,101440.90723173268,80.80750084528015
0,2016-10-29T07:48:04.788451,20.055987705853568,19.9375,101441.97924011575,80.95648153373442
0,2016-10-29T07:49:03.927145,20.055987705853568,19.9375,101444.27577654603,81.07685722957055
0,2016-10-29T07:50:04.115022,20.056611507399065,19.9375,101444.37146222788,81.18092090608059
0,2016-10-29T07:51:04.288245,20.07532555587859,19.9375,101444.15255422801,80.95450943611941
0,2016-10-29T07:52:04.447919,20.066592332745493,19.875,101444.35771299369,80.92555929538216
0,2016-10-29T07:53:04.601013,20.054740102776215,19.875,101443.42825316606,81.02740085513281
0,2016-10-29T07:54:04.774684,20.031659449126163,19.875,101445.56982414347,81.15453457742902
0,2016-10-29T07:55:03.922020,20.004835994597762,19.875,101446.08891164733,81.46146326517035
0,2016-10-29T07:56:04.079965,19.99111236995095,19.875,101450.08892011213,81.50273354227181
0,2016-10-29T07:57:04.222483,20.030411846403513,19.9375,101457.15684687316,81.51535821264888
0,2016-10-29T07:58:04.368299,20.04663068321679,19.875,101455.86769868912,81.32136221049382
0,2016-10-29T07:59:04.518506,20.047254484694076,19.9375,101456.94761564802,81.18469060026035
0,2016-10-29T08:00:04.679111,20.082811176416364,19.9375,101456.51965816408,81.22397257138357
0,2016-10-29T08:01:03.855655,20.07095894420063,19.875,101455.26193633628,81.17260103703403
0,2016-10-29T08:02:04.033469,20.083434978157403,19.9375,101454.67869864966,81.19675620601738
0,2016-10-29T08:03:04.212495,20.08967299581791,19.9375,101452.74657019207,81.2361927036888
0,2016-10-29T08:04:04.399680,20.097782419456415,19.9375,101456.02294510769,81.28689260787942
0,2016-10-29T08:05:04.513371,20.08967299581791,19.875,101452.41847499488,81.34015301096409
0,2016-10-29T08:06:04.729874,20.07033514255054,19.875,101451.5573056514,81.38587815426926
0,2016-10-29T08:07:03.930303,20.08967299581791,19.9375,101457.66800133476,81.22524932480053
0,2016-10-29T08:08:04.124029,20.116496476939936,19.9375,101457.1164883469,80.90177060261796
0,2016-10-29T08:09:04.297600,20.083434978157403,19.875,101457.95962071996,81.01618627624802
0,2016-10-29T08:10:04.459700,20.042264073003118,19.875,101462.71154295318,81.42452749641332
0,2016-10-29T08:11:04.643962,20.00358839226619,19.875,101467.22078707158,81.59253310854987
0,2016-10-29T08:12:04.833884,19.98050775241318,19.8125,101467.39258775068,81.6977219058932
0,2016-10-29T08:13:04.030365,19.961793724670134,19.875,101467.61002210011,81.80915108580515
0,2016-10-29T08:14:04.164016,19.957427118785652,19.8125,101470.51639568004,81.91774537312679
0,2016-10-29T08:15:04.339631,19.953684313919165,19.8125,101470.8623383848,81.71467526106095
0,2016-10-29T08:16:04.507324,19.9786363494547,19.8125,101474.61841558813,81.78487674050204
0,2016-10-29T08:17:04.706168,20.16951966203569,20.0,101471.66736425037,78.98969642074194
0,2016-10-29T08:18:03.893073,20.394088810223273,20.1875,101474.87349146277,77.90048544754137
0,2016-10-29T08:19:04.065112,20.521968727407874,20.3125,101470.48443137234,77.37995122094982
0,2016-10-29T08:20:04.239558,20.553782785271416,20.3125,101476.66749475154,77.17706721389814
0,2016-10-29T08:21:04.438198,20.642363165558436,20.4375,101479.62070513309,76.92354178879233
0,2016-10-29T08:22:04.595009,20.684158165561165,20.5,101478.23472102381,76.66738139861017
0,2016-10-29T08:23:04.815555,20.73219125047699,20.5625,101479.83876633861,76.63171363131451
0,2016-10-29T08:24:03.991721,20.773986294353744,20.5625,101474.83799194019,76.40288896101879
0,2016-10-29T08:25:04.168097,20.772738680808107,20.5625,101475.30360677582,76.34780773728849
0,2016-10-29T08:26:04.362712,20.79457192048294,20.5625,101476.57528833051,76.24176787102874
0,2016-10-29T08:27:04.550514,20.85757644334808,20.6875,101470.74527370998,75.8187892865411
0,2016-10-29T08:28:04.715882,20.84759552574251,20.6875,101471.41890665297,76.02571471838334
0,2016-10-29T08:29:03.920148,20.83262415151694,20.6875,101465.38268684842,76.12749203802474
0,2016-10-29T08:30:04.091621,20.841981260100965,20.6875,101467.86645112891,76.15101034423255
0,2016-10-29T08:31:04.262113,20.83449557315189,20.6875,101463.69866061915,76.3693111482374
0,2016-10-29T08:32:04.439750,20.8413574528302,20.6875,101461.2009716496,76.3649881366301
0,2016-10-29T08:33:04.596417,20.845724103821066,20.6875,101462.5911260964,76.40966635683574
0,2016-10-29T08:34:04.782957,20.83948603104518,20.6875,101460.58559038902,76.47995468270999
0,2016-10-29T08:35:03.900636,20.8413574528302,20.6875,101461.52946354478,76.46378848895881
0,2016-10-29T08:36:04.066679,20.840109838302304,20.6875,101461.99518524967,76.50200983755877
0,2016-10-29T08:37:04.248670,20.851338369708174,20.6875,101465.12617160474,76.59173295047327
0,2016-10-29T08:38:04.399774,20.853833599109567,20.6875,101468.82557134156,76.57021209862104
0,2016-10-29T08:39:04.578345,20.85632882858372,20.6875,101467.26899370814,76.5926015626777
0,2016-10-29T08:40:04.752217,20.85944786552873,20.75,101468.76455174143,76.6809563807494
0,2016-10-29T08:41:03.913208,20.860071672931372,20.75,101466.23216934,76.80180600229872
0,2016-10-29T08:42:04.118829,20.870676399472085,20.75,101471.89567127723,76.75970554973075
0,2016-10-29T08:43:04.280755,20.865685939759807,20.75,101468.79915284384,76.85766272787113
0,2016-10-29T08:44:04.443641,20.873171629437365,20.75,101474.28115988673,76.87540223135665
0,2016-10-29T08:45:04.633009,20.868804977045876,20.75,101466.02413889089,76.86368759175973
0,2016-10-29T08:46:04.831593,20.872547821939225,20.75,101469.91490007618,76.90274422659047
0,2016-10-29T08:47:04.028370,20.883776357601526,20.75,101469.10386561476,76.97051893679887
0,2016-10-29T08:48:04.166624,20.890638241231592,20.75,101470.57999382325,77.01563597727947
0,2016-10-29T08:49:04.333802,20.889390625985197,20.75,101470.68536430936,77.00991234038938
0,2016-10-29T08:50:04.553642,20.8975001254119,20.8125,101471.03868961417,76.9948570168779
0,2016-10-29T08:51:04.672043,20.895004894737212,20.8125,101468.98166943401,77.11516799071057
0,2016-10-29T08:52:03.886576,20.896876317736407,20.8125,101469.62896733536,77.03866515520512
0,2016-10-29T08:53:04.037302,20.898747740776525,20.75,101470.57291281385,77.07189893584426
0,2016-10-29T08:54:04.224127,20.90560962560712,20.75,101468.07485371783,77.00721121348936
0,2016-10-29T08:55:04.386392,20.90124297156035,20.75,101469.01618172458,77.06135872590595
0,2016-10-29T08:56:04.535691,20.906857241089984,20.8125,101469.94062812185,77.09526510779645
0,2016-10-29T08:57:04.692514,20.90124297156035,20.8125,101466.0594657793,77.0997786288724
